id,carat,cut,color,clarity,depth,table,x,y,z,price
15064,0.61,Very Good,D,VS2,61.5,57.0,5.45,5.48,3.36,2266
1049,0.52,Ideal,F,SI1,61.8,55.0,5.19,5.15,3.2,1624
20705,0.25,Very Good,F,VVS2,59.3,59.0,4.15,4.18,2.47,548
5646,0.51,Good,E,SI1,63.9,56.0,5.11,5.07,3.25,1443
24777,0.41,Ideal,D,VS1,61.3,54.0,4.8,4.83,2.95,1151
9012,1.24,Ideal,J,SI1,61.8,57.0,6.92,6.86,4.26,5000
26506,1.0,Premium,H,I1,62.7,59.0,6.39,6.33,3.98,2058
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
24216,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,477
3,0.9,Very Good,E,VVS2,62.2,60.0,6.04,6.12,3.78,6289
22892,1.97,Premium,H,VS2,62.9,59.0,8.01,7.9,5.0,17535
12566,1.09,Ideal,D,SI1,62.7,56.0,6.55,6.59,4.12,6133
17554,0.7,Premium,F,SI1,62.1,59.0,5.68,5.72,3.54,2196
12184,0.34,Ideal,D,VVS1,61.8,54.0,4.49,4.54,2.79,1272
7190,0.3,Premium,F,VS2,60.7,58.0,4.32,4.35,2.63,605
25316,0.9,Good,F,SI2,61.9,59.0,6.09,6.12,3.78,4013
17086,1.07,Premium,G,SI2,62.5,59.0,6.5,6.47,4.05,3296
8894,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5047
10355,1.36,Ideal,H,VS2,59.9,57.0,7.2,7.22,4.32,9279
26876,0.43,Premium,F,SI2,60.2,60.0,4.85,4.91,2.94,679
3926,0.36,Premium,G,VS2,62.5,58.0,4.55,4.51,2.83,756
18469,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6612
2242,1.31,Premium,H,VS2,62.1,58.0,7.01,6.86,4.31,6368
547,1.12,Good,F,VS2,63.8,57.0,6.59,6.61,4.21,6925
23361,0.74,Very Good,E,SI1,60.0,57.0,5.85,5.89,3.52,2839
24352,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
12280,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,4229
9298,0.54,Ideal,F,VVS2,61.6,56.0,5.23,5.26,3.23,2231
14740,1.05,Very Good,I,VS2,63.1,58.0,6.47,6.42,4.07,4612
13467,1.1,Ideal,E,I1,61.9,56.0,6.59,6.63,4.09,3872
14803,1.01,Good,F,SI1,60.5,64.0,6.48,6.45,3.91,4989
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
8465,0.93,Good,G,VS1,63.8,59.0,6.15,6.21,3.94,4503
8713,0.71,Premium,I,SI2,60.3,58.0,5.72,5.78,3.47,1821
17340,0.51,Premium,F,VVS2,60.5,59.0,5.17,5.15,3.12,2203
19321,0.92,Premium,I,SI1,60.7,58.0,6.3,6.25,3.81,3529
4481,0.53,Ideal,E,VS2,62.7,54.0,5.15,5.18,3.24,1721
23933,1.23,Ideal,F,VS2,61.7,57.0,6.9,6.94,4.27,9376
26337,1.04,Very Good,F,IF,63.0,55.0,6.36,6.53,4.06,10264
9547,0.33,Ideal,E,VS2,62.4,54.0,4.44,4.47,2.78,682
10244,1.51,Fair,J,VS1,65.2,56.0,7.16,7.11,4.65,7139
3260,0.69,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.55,2297
21186,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.25,3.21,1857
24634,1.14,Ideal,E,SI2,62.4,57.0,6.64,6.7,4.16,5473
19724,1.05,Ideal,G,IF,62.5,56.0,6.52,6.48,4.06,9012
10976,0.41,Premium,D,VS2,62.4,60.0,4.71,4.75,2.95,1007
19712,0.59,Ideal,D,SI1,62.1,56.0,5.36,5.4,3.34,1684
12699,1.0,Good,H,VS1,62.1,64.0,6.4,6.18,3.91,4732
467,1.13,Very Good,H,SI1,60.1,60.0,6.73,6.77,4.06,4959
5880,0.25,Ideal,G,VVS2,61.9,55.0,4.07,4.1,2.53,525
8005,0.5,Very Good,H,VS2,61.8,63.0,5.05,5.08,3.13,1074
23521,0.9,Premium,E,SI1,60.8,59.0,6.19,6.24,3.78,4463
10826,0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87,838
12996,0.5,Premium,F,VVS2,62.3,58.0,5.11,5.06,3.17,2160
13179,1.54,Premium,J,VVS1,62.4,59.0,7.36,7.38,4.6,9215
5318,0.31,Ideal,D,VS1,62.1,57.0,4.32,4.35,2.69,683
24449,0.91,Ideal,H,VVS2,61.7,57.0,6.21,6.23,3.84,5411
15669,0.54,Good,H,SI1,59.4,65.0,5.31,5.22,3.13,1131
950,1.51,Good,I,VS1,64.0,60.0,7.1,7.19,4.57,8975
2949,0.52,Ideal,F,IF,61.7,57.0,5.13,5.17,3.18,2733
7808,0.36,Ideal,E,VS1,62.4,55.0,4.59,4.61,2.87,852
11278,0.3,Ideal,E,SI1,61.7,58.0,4.29,4.3,2.65,499
596,0.74,Premium,D,SI1,60.6,60.0,5.88,5.84,3.55,2655
792,1.45,Fair,F,I1,64.8,67.0,7.16,7.0,4.64,4320
10572,1.13,Very Good,F,VS1,61.6,58.0,6.61,6.68,4.09,7092
21362,0.72,Ideal,E,VS2,61.3,57.0,5.76,5.79,3.54,3223
2147,0.57,Ideal,F,VS1,61.4,55.0,5.38,5.39,3.3,2065
7584,0.36,Very Good,E,SI1,60.8,59.0,4.56,4.59,2.78,631
26010,1.01,Premium,I,VS2,62.5,58.0,6.44,6.39,4.01,4676
25817,2.0,Premium,F,SI1,58.8,61.0,8.29,8.23,4.86,17172
7685,1.26,Premium,I,SI1,62.0,58.0,6.9,6.87,4.27,6068
6614,1.26,Very Good,G,VVS2,62.1,58.0,6.92,6.83,4.27,9158
1159,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,477
23481,0.74,Very Good,G,SI2,62.8,59.0,5.71,5.76,3.6,2262
16964,1.54,Premium,G,SI2,62.4,57.0,7.39,7.36,4.6,8969
19899,1.51,Ideal,G,VS2,62.1,55.0,7.38,7.33,4.56,14482
5473,0.32,Premium,E,SI2,61.7,60.0,4.41,4.38,2.71,576
17909,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3007
10642,0.89,Fair,G,SI2,58.9,66.0,6.26,6.16,3.66,2579
8751,1.53,Ideal,E,SI2,61.2,57.0,7.42,7.46,4.55,10339
23795,0.32,Good,D,SI1,63.7,55.0,4.35,4.38,2.78,589
10333,0.4,Ideal,D,SI1,62.5,55.0,4.71,4.73,2.95,741
15451,0.41,Good,D,SI1,63.4,56.0,4.73,4.76,3.01,707
9814,0.4,Ideal,G,VVS1,61.4,55.0,4.72,4.76,2.91,1123
25659,1.11,Ideal,I,VS2,62.2,56.0,6.69,6.62,4.14,5073
22814,0.34,Very Good,E,SI1,62.9,55.0,4.47,4.5,2.82,596
10209,2.32,Premium,J,VS2,62.4,57.0,8.48,8.4,5.27,17053
11503,2.06,Very Good,J,SI1,62.0,57.0,8.11,8.17,5.05,11764
15391,1.2,Ideal,D,VS2,61.4,55.0,6.87,6.78,4.19,9596
8024,0.3,Very Good,I,SI1,62.2,57.0,4.25,4.27,2.65,394
3293,0.4,Very Good,D,VS1,62.9,56.0,4.67,4.71,2.95,1123
13102,1.66,Ideal,F,SI2,62.6,59.0,7.53,7.57,4.73,10338
19329,1.51,Ideal,E,VS2,62.8,56.0,7.31,7.24,4.57,14844
8877,1.0,Premium,D,VS2,59.8,58.0,6.55,6.47,3.89,7392
10496,1.22,Premium,G,SI1,62.3,58.0,6.83,6.76,4.23,6288
26414,0.27,Ideal,I,VS1,61.9,54.0,4.14,4.19,2.58,432
21107,1.3,Ideal,H,VS2,62.8,56.0,7.03,6.93,4.38,8124
10419,0.41,Premium,F,VVS2,60.6,58.0,4.79,4.84,2.92,1115
13001,1.5,Good,H,SI2,64.2,56.0,7.2,7.26,4.64,7161
15415,1.55,Ideal,J,VS1,60.4,57.0,7.52,7.54,4.55,8548
9032,1.53,Premium,I,VS2,62.0,58.0,7.36,7.41,4.58,10013
7218,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,863
13076,1.01,Premium,F,SI2,62.8,57.0,6.31,6.24,3.94,4137
3257,0.31,Ideal,D,VS2,62.5,56.0,4.29,4.32,2.69,734
9907,1.15,Ideal,F,VVS2,62.1,55.0,6.74,6.69,4.17,8903
23995,0.35,Ideal,G,SI1,60.6,56.0,4.56,4.58,2.77,555
10019,0.54,Premium,E,VS2,59.2,58.0,5.35,5.32,3.16,1847
22207,0.35,Ideal,D,VS2,62.0,55.0,4.47,4.53,2.79,829
9436,0.24,Very Good,D,VVS2,60.1,57.0,4.03,4.09,2.44,499
10274,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3003
16186,2.03,Very Good,D,SI2,62.4,59.0,7.98,8.04,5.0,18120
6939,0.36,Ideal,D,VVS2,60.7,56.0,4.59,4.63,2.8,971
25753,0.7,Ideal,E,VS2,61.5,57.0,5.67,5.78,3.52,2980
20376,0.24,Premium,H,VVS1,61.2,58.0,3.96,4.01,2.44,432
6986,0.52,Ideal,D,SI1,62.7,56.0,5.14,5.17,3.23,1600
6333,1.02,Very Good,H,SI1,63.2,57.0,6.44,6.38,4.05,4688
7393,0.7,Very Good,G,VVS2,59.3,62.0,5.78,5.82,3.44,2905
11651,0.3,Premium,H,VVS1,61.3,58.0,4.32,4.3,2.64,761
25366,1.41,Premium,H,VS2,61.2,60.0,7.17,7.21,4.4,8654
16571,0.73,Premium,G,VS2,61.4,59.0,5.83,5.76,3.56,2770
4915,0.3,Ideal,F,IF,62.0,56.0,4.3,4.34,2.68,947
14096,0.7,Premium,E,SI2,60.6,58.0,5.78,5.73,3.49,2442
17423,0.25,Very Good,E,VVS1,,58.0,4.13,4.14,2.47,575
9210,1.35,Very Good,G,VS1,60.1,56.0,7.16,7.21,4.32,9729
923,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,6579
5351,0.93,Premium,G,VS2,62.2,59.0,6.26,6.21,3.88,4750
23054,1.0,Fair,F,SI1,68.7,55.0,6.06,5.88,4.11,3387
26526,0.73,Ideal,H,VS2,62.0,54.0,5.79,5.83,3.6,2583
2754,0.7,Good,H,VVS2,62.1,64.0,5.62,5.65,3.5,2767
20368,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,3803
6835,0.32,Ideal,G,VVS1,61.4,57.0,4.42,4.44,2.72,814
17223,1.5,Ideal,F,SI1,60.9,56.0,7.43,7.36,4.5,8770
17585,0.35,Premium,D,SI1,61.8,59.0,4.56,4.54,2.81,827
21233,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
2328,0.31,Very Good,G,VS1,62.7,54.0,4.35,4.36,2.73,542
5498,1.11,Ideal,F,VS2,61.8,56.0,6.66,6.7,4.13,9057
19100,0.53,Ideal,F,VS1,61.6,55.0,5.21,5.24,3.22,1619
4775,0.78,Ideal,G,SI1,60.6,57.0,5.95,5.97,3.61,3004
8315,1.01,Ideal,F,VS1,63.2,56.0,6.35,6.41,4.03,7209
22239,0.76,Premium,E,VS2,60.5,56.0,5.98,5.95,3.61,3447
8476,0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,530
2178,0.53,Very Good,J,SI1,62.7,54.0,5.17,5.23,3.26,1014
18858,0.33,Ideal,E,SI1,62.0,54.0,4.43,4.41,2.74,743
26321,2.01,Ideal,F,SI2,61.7,56.0,8.12,8.16,5.02,18394
26218,0.9,Very Good,H,SI1,63.3,58.0,6.04,6.13,3.85,3500
13976,0.33,Ideal,H,VS2,61.1,56.0,4.5,4.54,2.76,539
12646,0.32,Ideal,G,VS2,62.1,56.0,4.4,4.36,2.72,672
15168,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,605
19880,0.56,Ideal,G,SI1,62.5,56.0,5.21,5.28,3.28,1340
20710,0.36,Premium,D,VS2,59.1,58.0,4.63,4.68,2.75,852
11240,0.53,Ideal,F,VVS2,62.2,54.0,5.22,5.19,3.24,2290
18567,0.55,Ideal,E,SI1,60.9,56.0,5.28,5.32,3.23,1448
14853,0.31,Ideal,D,VVS2,62.4,56.0,4.34,4.38,2.72,766
22617,1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88,4412
21545,0.33,Ideal,D,SI1,62.8,55.0,4.45,4.41,2.78,780
13016,0.52,Very Good,F,SI1,60.0,58.0,5.21,5.26,3.14,1261
1263,0.5,Ideal,D,SI1,59.9,60.0,5.15,5.13,3.08,1764
9541,0.4,Very Good,H,VVS1,62.3,55.0,4.73,4.77,2.95,1139
7390,0.7,Premium,D,SI2,62.1,60.0,5.71,5.73,3.55,2299
22929,1.02,Good,F,SI2,64.1,60.0,6.25,6.29,4.02,4179
4228,0.62,Premium,G,VS2,60.9,59.0,5.52,5.48,3.35,1841
5247,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1678
15072,0.4,Good,F,SI1,63.6,59.0,4.64,4.67,2.96,678
2107,0.9,Ideal,G,SI2,61.2,57.0,6.24,6.28,3.83,3521
26593,0.73,Very Good,I,VVS1,61.9,57.0,5.75,5.79,3.57,2623
10602,0.42,Ideal,H,SI2,61.4,56.0,4.81,4.86,2.97,625
125,2.8,Premium,I,SI2,61.1,59.0,9.03,8.98,5.5,15030
3851,1.5,Very Good,J,SI1,62.7,58.0,7.22,7.26,4.54,6987
26047,1.03,Very Good,G,SI2,63.1,58.0,6.41,6.37,4.03,4060
9252,1.0,Very Good,F,SI2,62.9,59.0,6.27,6.38,3.98,4037
1017,0.3,Very Good,E,VS2,62.6,62.0,4.21,4.25,2.65,614
4173,1.36,Ideal,G,VVS2,61.1,57.0,7.14,7.2,4.38,11848
7697,0.92,Very Good,E,SI1,62.1,58.0,6.15,6.22,3.84,4562
19366,0.81,Very Good,D,SI1,63.1,57.0,5.91,5.94,3.74,3462
23552,0.51,Good,G,VVS2,,56.0,5.27,5.35,3.06,1885
6919,1.02,Ideal,H,SI2,60.5,60.0,6.56,6.53,3.96,4225
943,0.83,Ideal,J,VS2,62.1,56.0,5.98,6.03,3.73,2570
22458,0.72,Good,F,SI1,64.0,61.0,5.67,5.62,3.61,2563
9657,1.01,Very Good,E,SI1,63.3,58.0,6.39,6.37,4.04,5077
17941,1.22,Ideal,J,SI2,61.2,57.0,6.86,6.9,4.21,4676
23877,0.5,Premium,E,VS2,61.0,59.0,5.13,5.07,3.11,1583
21333,0.8,Very Good,G,VS1,62.7,56.0,5.9,5.94,3.71,3673
4310,1.19,Premium,J,SI1,63.0,54.0,6.82,6.74,4.27,4498
13679,2.02,Very Good,I,SI2,61.9,60.0,8.12,8.06,5.01,14715
23893,1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7277
1164,1.14,Premium,F,SI1,61.1,59.0,6.7,6.75,4.11,5925
2516,1.09,Very Good,G,VS1,62.5,59.0,6.54,6.57,4.1,6827
9277,0.34,Ideal,D,VS2,62.4,53.0,4.49,4.52,2.81,805
2197,0.3,Ideal,F,VS2,62.1,57.0,4.27,4.3,2.66,568
16810,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,576
18932,1.27,Ideal,G,VVS2,62.4,53.3,6.94,6.95,4.33,10342
16856,0.71,Ideal,H,VS1,60.9,58.0,5.74,5.79,3.51,2590
21601,0.31,Good,E,SI1,63.7,57.0,4.31,4.29,2.74,698
3652,0.33,Ideal,E,VS1,59.6,56.0,4.49,4.54,2.69,781
20282,1.5,Ideal,F,SI1,62.7,56.0,7.25,7.35,4.58,9347
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
11976,1.01,Good,E,SI1,63.3,55.0,6.37,6.42,4.05,5499
1937,0.33,Good,F,SI1,61.8,62.0,4.4,4.45,2.74,536
22078,0.71,Very Good,F,SI2,61.6,59.0,5.7,5.76,3.53,2326
13114,0.5,Good,G,SI2,62.3,64.0,5.1,5.02,3.15,1121
7880,0.31,Ideal,E,SI1,61.5,55.0,4.37,4.41,2.7,660
20188,1.06,Very Good,I,VS1,58.5,58.3,6.66,6.79,3.94,5293
5939,0.96,Good,J,VS2,63.9,58.0,6.27,6.21,3.99,3312
20641,0.31,Ideal,D,SI1,62.3,55.0,4.33,4.37,2.71,571
19978,1.7,Premium,F,SI1,62.4,57.0,7.61,7.56,4.73,14611
24032,0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753
20212,1.17,Fair,H,SI2,60.0,66.0,6.86,6.78,4.09,4717
18245,0.71,Premium,G,SI1,62.8,61.0,5.64,5.59,3.53,2215
19584,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8938
62,0.27,Premium,E,VS1,61.5,58.0,4.22,4.17,2.58,603
10647,0.32,Ideal,I,VVS1,62.4,55.0,4.34,4.38,2.72,589
3489,0.9,Ideal,F,VS2,62.6,56.0,6.16,6.23,3.88,4801
8002,0.3,Ideal,E,VVS2,62.3,54.0,4.31,4.36,2.7,742
11729,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3795
5226,0.55,Very Good,G,VVS1,60.8,58.0,5.25,5.3,3.21,1838
10275,1.5,Very Good,D,VS1,61.2,63.0,7.28,7.32,4.47,16407
19656,0.81,Ideal,D,VS2,62.1,56.0,6.01,5.98,3.72,4087
23614,0.74,Premium,F,VS2,61.7,58.0,5.85,5.78,3.59,2805
18420,0.32,Ideal,E,VS1,61.8,55.0,4.43,4.4,2.73,972
22054,0.53,Ideal,E,VS2,61.0,57.0,5.26,5.23,3.2,1727
1101,0.5,Good,F,SI1,64.3,57.0,5.03,4.94,3.21,975
4031,1.5,Ideal,J,VS2,60.0,57.0,7.45,7.36,4.44,7503
6799,1.0,Very Good,G,VS1,59.1,61.0,6.48,6.54,3.85,6435
10683,1.01,Very Good,G,SI1,60.6,57.0,6.49,6.52,3.94,4916
2489,0.4,Good,J,VS2,64.0,57.0,4.7,4.67,3.0,765
14667,0.28,Ideal,D,VVS1,61.7,57.0,4.2,4.23,2.6,608
9956,1.08,Ideal,H,SI2,60.4,57.0,6.63,6.68,4.02,4455
21930,0.41,Ideal,E,VVS1,61.3,55.0,4.8,4.76,2.93,1431
22478,1.2,Ideal,F,VS2,62.3,55.0,6.83,6.79,4.24,8486
6016,0.44,Ideal,H,VS1,61.3,57.0,4.98,4.91,3.03,1089
18764,0.58,Ideal,H,SI1,60.9,57.0,5.38,5.33,3.26,1421
17983,1.01,Ideal,G,VVS2,60.9,54.0,6.5,6.53,3.97,7934
23873,0.71,Good,G,VVS1,62.7,61.0,5.64,5.68,3.55,3072
2633,0.6,Fair,E,SI2,66.5,56.0,5.31,5.21,3.5,1033
19826,0.33,Ideal,D,VS2,62.5,55.0,4.41,4.45,2.77,781
2110,1.53,Very Good,H,SI1,61.1,57.0,7.44,7.45,4.55,10468
1850,0.48,Very Good,E,VS2,59.9,58.9,5.07,5.12,3.06,1320
7250,0.34,Ideal,G,SI1,61.9,55.0,4.5,4.52,2.79,540
3240,0.7,Very Good,E,SI2,62.0,59.0,5.61,5.68,3.5,2263
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
4414,0.4,Premium,F,SI1,61.7,59.0,4.75,4.72,2.92,769
19703,1.01,Fair,I,SI1,65.5,58.0,6.28,6.24,4.1,3280
24986,0.9,Fair,F,VS2,,67.0,6.29,6.24,3.73,4536
12447,1.11,Premium,F,VS1,62.8,56.0,6.62,6.57,4.14,7310
18523,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
2997,1.5,Very Good,I,VS2,60.1,60.0,7.38,7.35,4.43,8974
23373,1.51,Premium,H,VS1,61.0,60.0,7.34,7.29,4.46,11263
18073,1.03,Ideal,G,SI1,60.3,58.0,6.57,6.62,3.98,5143
17319,0.51,Very Good,G,VS2,62.6,57.0,5.1,5.15,3.21,1343
19575,0.92,Very Good,J,SI1,62.6,58.0,6.18,6.22,3.88,3170
6247,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,776
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
3699,1.0,Ideal,F,VS1,61.4,56.0,6.46,6.51,3.98,7177
4038,0.38,Ideal,D,VVS2,61.5,56.0,4.66,4.64,2.86,1257
14872,0.55,Ideal,F,VVS1,61.9,55.0,5.27,5.3,3.27,2380
25041,1.05,Ideal,I,VS2,60.3,57.0,6.57,6.63,3.98,5697
24240,1.22,Very Good,G,SI2,63.2,58.0,6.82,6.76,4.29,6409
1380,1.6,Very Good,G,VS2,61.0,57.0,7.55,7.59,4.62,14383
8111,0.32,Ideal,E,VS2,61.5,55.0,4.43,4.38,2.71,900
6560,0.32,Ideal,E,VS1,62.3,54.0,4.37,4.4,2.73,825
17495,0.74,Very Good,G,VS1,60.9,59.0,5.9,5.86,3.58,3389
12980,0.7,Ideal,F,VVS2,61.9,55.0,5.72,5.68,3.53,2701
6611,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,10111
20937,0.39,Ideal,D,VS1,62.0,57.0,4.71,4.67,2.91,1170
3739,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2532
1096,1.01,Premium,H,VS2,61.3,59.0,6.41,6.45,3.94,5166
12726,0.32,Ideal,G,IF,62.0,54.0,4.42,4.45,2.75,918
20795,0.33,Premium,I,IF,62.1,58.0,4.43,4.39,2.74,891
8059,1.18,Ideal,G,VVS2,62.2,54.0,6.78,6.82,4.23,9252
7519,0.9,Good,G,SI2,63.8,59.0,6.02,6.05,3.85,3303
1944,1.53,Premium,G,VVS2,62.5,60.0,7.31,7.34,4.58,15365
12526,0.27,Very Good,F,VVS1,61.8,56.0,4.15,4.17,2.57,682
12199,1.01,Premium,G,VVS2,62.4,59.0,6.37,6.32,3.96,7466
4448,1.5,Ideal,G,VS1,61.0,57.0,7.32,7.4,4.49,12576
19847,0.3,Ideal,G,SI2,61.8,57.0,4.31,4.33,2.67,422
17881,0.7,Ideal,G,VS1,61.7,56.0,5.64,5.71,3.5,2972
22848,0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
20033,0.41,Premium,I,VVS1,61.5,59.0,4.81,4.75,2.94,1107
4663,0.4,Good,F,VS1,63.1,59.0,4.64,4.68,2.94,877
15301,0.42,Ideal,G,VS1,61.9,56.0,4.77,4.82,2.97,921
19488,0.31,Ideal,G,IF,61.0,56.0,4.37,4.38,2.67,924
22309,0.52,Ideal,G,VVS2,61.6,56.0,5.18,5.15,3.18,1878
16666,1.03,Very Good,F,SI2,63.3,59.0,6.35,6.32,4.01,3692
6009,0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,2583
17619,0.72,Ideal,H,VVS1,60.8,58.0,5.77,5.8,3.52,3180
4252,1.15,Premium,E,SI2,62.3,58.0,6.73,6.67,4.18,4688
12093,2.0,Premium,G,SI2,62.9,58.0,7.98,7.92,5.0,13420
9615,0.32,Ideal,F,VS2,62.8,53.0,4.38,4.34,2.74,828
11424,0.31,Ideal,G,VS2,62.7,57.0,4.34,4.31,2.71,698
1713,0.53,Good,E,SI1,63.6,56.0,5.19,5.1,3.27,1224
2248,1.0,Premium,H,VS2,59.8,56.0,6.5,6.48,3.88,3819
8847,0.7,Premium,F,SI2,59.5,61.0,5.78,5.68,3.41,1662
14100,0.73,Ideal,G,SI2,61.1,57.0,5.8,5.82,3.55,2376
17660,0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
15604,0.41,Premium,E,VS1,59.9,58.0,4.88,4.83,2.91,1153
23107,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2041
24741,0.31,Ideal,E,VS2,62.9,57.0,4.35,4.3,2.72,872
11894,0.8,Ideal,D,SI1,62.2,57.0,5.89,5.85,3.65,3011
11373,0.72,Very Good,E,VS2,59.8,57.0,5.84,5.89,3.51,3270
26055,0.33,Ideal,E,VS1,61.6,56.0,4.46,4.43,2.74,1002
19509,0.52,Premium,E,VS2,62.5,56.0,5.18,5.15,3.23,1815
23330,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,872
9545,0.31,Very Good,G,VS1,62.4,59.0,4.32,4.34,2.7,625
2156,0.35,Ideal,F,VS2,61.4,54.0,4.58,4.54,2.8,906
8818,0.32,Ideal,F,VS1,61.0,56.0,4.45,4.48,2.72,716
17661,0.7,Very Good,G,VS2,58.7,53.0,5.83,5.86,3.43,2563
4462,0.7,Ideal,G,VVS1,60.7,57.0,5.73,5.76,3.49,3303
18120,1.28,Premium,I,VS2,61.7,60.0,7.05,6.95,4.32,6762
5146,1.0,Good,F,VVS2,60.7,62.0,6.36,6.4,3.87,8079
18949,0.63,Very Good,D,SI1,62.8,57.0,5.46,5.49,3.44,1939
12502,0.96,Very Good,H,SI1,63.1,58.0,6.2,6.25,3.93,4064
15023,2.19,Premium,I,SI2,60.8,60.0,8.34,8.38,5.08,15032
23165,0.4,Ideal,G,VVS1,61.2,56.0,4.75,4.79,2.92,1123
25193,0.9,Very Good,I,VS2,61.6,57.0,6.13,6.17,3.79,3581
10896,0.34,Very Good,G,VVS2,61.2,59.0,4.46,4.5,2.74,775
5057,1.0,Premium,E,VS2,61.5,58.0,6.42,6.39,3.94,6720
15761,0.9,Very Good,H,SI2,61.1,63.0,6.19,6.12,3.76,3105
18330,1.26,Ideal,D,SI2,61.6,56.0,6.99,6.95,4.3,5412
26270,0.43,Ideal,G,VS1,62.3,56.0,4.85,4.82,3.01,1008
16840,1.21,Premium,I,VS2,,59.0,6.77,6.67,4.21,4884
11310,0.8,Good,G,SI2,62.8,58.0,5.86,5.9,3.69,2363
8928,1.58,Ideal,E,VS1,62.6,56.0,7.41,7.44,4.65,17894
11850,1.01,Very Good,D,VVS2,59.8,57.0,6.49,6.58,3.91,10499
24951,1.24,Ideal,F,VS1,61.5,54.0,6.93,6.89,4.25,10138
26631,1.0,Very Good,D,SI2,59.5,62.0,6.49,6.52,3.87,4543
5413,0.34,Premium,E,VS2,62.8,58.0,4.45,4.43,2.79,956
6600,0.73,Very Good,I,VVS2,62.3,58.0,5.75,5.78,3.59,2565
21003,0.42,Ideal,G,VS1,61.8,57.0,4.79,4.82,2.97,921
4838,1.01,Good,G,SI1,64.2,56.0,6.38,6.26,4.05,4138
14373,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9979
23010,0.32,Very Good,G,IF,62.1,53.0,4.4,4.45,2.75,918
11308,1.21,Premium,F,SI1,61.6,59.0,6.82,6.79,4.19,7257
21866,0.75,Fair,F,SI1,64.6,57.0,5.7,5.67,3.67,2700
4565,2.0,Very Good,E,SI2,62.9,56.0,7.94,8.0,5.01,16064
636,0.43,Premium,D,VS2,60.2,59.0,4.92,4.88,2.95,1129
1682,0.33,Ideal,E,VS2,61.2,56.0,4.45,4.47,2.73,723
6875,0.9,Fair,I,SI2,65.3,57.0,5.98,5.93,3.89,2536
7851,0.7,Ideal,E,VS2,61.0,56.0,5.76,5.79,3.52,3376
14975,1.53,Premium,G,VS2,61.3,58.0,7.48,7.4,4.56,12228
26379,0.3,Ideal,D,VVS1,62.1,56.0,4.32,4.31,2.68,1094
2898,1.06,Premium,I,SI2,61.5,58.0,6.59,6.55,4.04,3847
20223,0.9,Very Good,I,SI2,61.5,61.0,6.13,6.16,3.78,3057
16481,0.7,Good,D,SI1,61.6,62.0,5.67,5.72,3.51,2570
7191,0.32,Ideal,H,VS1,61.0,56.0,4.43,4.45,2.71,580
2509,0.3,Very Good,H,VS1,63.0,59.0,4.21,4.27,2.67,526
1317,0.41,Ideal,F,IF,61.4,56.0,4.77,4.81,2.94,1439
